F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_12_057.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_12_057.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_12_057.jpg, -0.5093304, 1, 0, 27.06798
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_12_160.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_12_160.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_12_160.jpg, -0.5670041, 1, 0, 27.79208
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_12_263.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_12_263.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_12_263.jpg, -0.2862592, 1, 0, 28.74787
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_12_366.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_12_366.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_12_366.jpg, 0, 1, 0, 29.65413
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_12_472.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_12_472.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_12_472.jpg, 0, 1, 0, 30.18942
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_12_575.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_12_575.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_12_575.jpg, 0, 1, 0, 30.19007
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_12_678.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_12_678.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_12_678.jpg, 0.308632, 1, 0, 30.16821
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_12_787.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_12_787.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_12_787.jpg, 0.3616761, 1, 0, 30.17788
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_12_887.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_12_887.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_12_887.jpg, 0.06815381, 1, 0, 30.19021
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_12_991.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_12_991.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_12_991.jpg, 0, 1, 0, 30.18918
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_13_096.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_13_096.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_13_096.jpg, -0.3597617, 1, 0, 30.15556
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_13_201.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_13_201.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_13_201.jpg, -0.04523046, 1, 0, 30.19061
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_13_302.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_13_302.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_13_302.jpg, 0, 1, 0, 30.18947
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_13_410.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_13_410.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_13_410.jpg, 0, 1, 0, 30.19076
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_13_518.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_13_518.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_13_518.jpg, 0, 1, 0, 30.19048
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_13_624.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_13_624.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_13_624.jpg, -0.06026991, 1, 0, 30.18969
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_13_728.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_13_728.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_13_728.jpg, -0.3254329, 1, 0, 30.1688
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_13_836.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_13_836.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_13_836.jpg, 0, 1, 0, 30.18774
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_13_936.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_13_936.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_13_936.jpg, 0, 1, 0, 30.19005
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_14_046.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_14_046.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_14_046.jpg, 0, 1, 0, 30.19003
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_14_147.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_14_147.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_14_147.jpg, 0, 1, 0, 30.18999
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_14_256.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_14_256.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_14_256.jpg, -0.2905171, 1, 0, 30.1715
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_14_359.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_14_359.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_14_359.jpg, 0, 1, 0, 30.18966
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_14_463.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_14_463.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_14_463.jpg, 0, 1, 0, 30.19013
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_14_565.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_14_565.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_14_565.jpg, -0.0305637, 1, 0, 30.19025
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_14_668.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_14_668.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_14_668.jpg, -0.3324649, 1, 0, 30.16822
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_14_790.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_14_790.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_14_790.jpg, 0, 1, 0, 30.18988
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_14_892.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_14_892.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_14_892.jpg, 0, 1, 0, 30.19007
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_14_993.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_14_993.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_14_993.jpg, -0.303214, 1, 0, 30.1745
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_15_101.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_15_101.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_15_101.jpg, -0.2681262, 1, 0, 30.1882
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_15_209.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_15_209.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_15_209.jpg, 0, 1, 0, 30.18779
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_15_311.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_15_311.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_15_311.jpg, 0, 1, 0, 30.18991
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_15_415.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_15_415.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_15_415.jpg, -0.3105417, 1, 0, 30.174
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_15_515.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_15_515.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_15_515.jpg, -0.4105585, 1, 0, 30.17392
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_15_618.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_15_618.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_15_618.jpg, -0.1026492, 1, 0, 30.19258
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_15_719.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_15_719.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_15_719.jpg, 0, 1, 0, 30.18952
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_15_819.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_15_819.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_15_819.jpg, 0, 1, 0, 30.19025
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_15_923.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_15_923.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_15_923.jpg, 0, 1, 0, 30.19029
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_16_025.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_16_025.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_16_025.jpg, 0.2777273, 1, 0, 30.17316
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_16_128.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_16_128.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_16_128.jpg, 0.5810388, 1, 0, 30.13583
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_16_229.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_16_229.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_16_229.jpg, 0.3413206, 1, 0, 30.18787
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_16_331.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_16_331.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_16_331.jpg, -0.03025559, 1, 0, 30.18531
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_16_471.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_16_471.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_16_471.jpg, -0.0210056, 1, 0, 30.19071
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_16_574.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_16_574.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_16_574.jpg, 0, 1, 0, 30.19024
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_16_678.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_16_678.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_16_678.jpg, 0, 1, 0, 30.19076
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_16_780.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_16_780.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_16_780.jpg, 0, 1, 0, 30.19029
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_16_885.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_16_885.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_16_885.jpg, -0.2806917, 1, 0, 30.17166
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_16_990.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_16_990.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_16_990.jpg, -0.6042737, 1, 0, 30.1335
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_17_091.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_17_091.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_17_091.jpg, -0.3657031, 1, 0, 30.18814
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_17_195.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_17_195.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_17_195.jpg, -0.0202139, 1, 0, 30.18741
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_17_298.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_17_298.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_17_298.jpg, 0, 1, 0, 30.18988
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_17_400.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_17_400.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_17_400.jpg, 0, 1, 0, 30.19044
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_17_502.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_17_502.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_17_502.jpg, 0, 1, 0, 30.18991
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_17_607.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_17_607.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_17_607.jpg, 0, 1, 0, 30.19019
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_17_710.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_17_710.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_17_710.jpg, 0, 1, 0, 30.18965
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_17_815.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_17_815.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_17_815.jpg, -0.3504597, 1, 0, 30.1645
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_17_915.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_17_915.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_17_915.jpg, -0.04920303, 1, 0, 30.19062
F:\simulator-windows-64\Data\IMG\center_2018_11_22_17_34_18_016.jpg, F:\simulator-windows-64\Data\IMG\left_2018_11_22_17_34_18_016.jpg, F:\simulator-windows-64\Data\IMG\right_2018_11_22_17_34_18_016.jpg, 0, 1, 0, 30.18995
